File ID,Topics
8455,"[6, 11]"
8458,[6]
8460,"[5, 6]"
8462,"[7, 10]"
8463,[2]
8465,[5]
8466,"[1, 2]"
8467,[5]
8468,"[7, 11]"
8469,"[7, 9]"
8471,"[1, 2]"
8472,"[10, 11]"
8475,[10]
8476,[10]
8477,[6]
8478,"[7, 10]"
8479,[6]
8480,[6]
8481,"[4, 6]"
8482,[1]
8483,[3]
8485,[]
8487,"[8, 10]"
8488,"[9, 10]"
8489,"[2, 5]"
8491,"[2, 9]"
8492,"[5, 9]"
8493,[10]
8494,[6]
8495,[5]
8496,"[6, 11]"
8498,[5]
8499,"[2, 6]"
8500,"[9, 11]"
8501,"[4, 10]"
8506,"[5, 10]"
8507,"[5, 11]"
8508,"[5, 9]"
8509,[10]
8510,[5]
8511,"[4, 6]"
8512,"[4, 6]"
8514,"[3, 11]"
8515,"[5, 11]"
8516,"[7, 10]"
8517,"[2, 5]"
8518,"[5, 11]"
8519,[2]
8521,[10]
8523,"[6, 11]"
8524,[9]
8525,"[2, 5]"
8526,[6]
8527,"[5, 11]"
8528,[2]
8529,"[5, 6]"
8530,[6]
8531,"[2, 3]"
8532,"[5, 9]"
8533,"[7, 11]"
8534,"[3, 4, 6]"
8535,"[10, 11]"
8536,[9]
8539,"[3, 8]"
8540,[]
8542,[6]
8543,"[2, 3]"
8544,[2]
8545,"[10, 11]"
8546,"[6, 11]"
8547,[5]
8549,"[6, 9]"
8550,"[5, 6]"
8551,"[4, 6]"
8555,"[10, 11]"
8556,"[10, 11]"
8557,"[4, 11]"
8558,"[2, 3]"
8559,[]
8561,"[2, 3]"
8562,"[1, 9]"
8564,[6]
8566,"[3, 5]"
8568,[10]
8569,[5]
8570,[5]
8571,"[6, 9]"
8572,[5]
8573,"[5, 11]"
8574,"[5, 11]"
8575,[6]
8576,"[2, 3]"
8577,[2]
8579,"[10, 11]"
8580,[5]
8581,"[2, 3]"
8583,[10]
8584,"[1, 10]"
8585,[5]
8586,"[1, 9]"
8587,"[6, 11]"
8588,"[5, 11]"
8589,"[1, 2]"
8590,"[5, 9]"
8591,[5]
8592,"[5, 11]"
8593,"[5, 11]"
8594,[2]
8595,[5]
8596,"[4, 9]"
8598,"[1, 3]"
8599,[1]
8600,"[5, 10]"
8601,"[7, 9, 10]"
8602,[2]
8603,"[4, 6]"
8604,[6]
8605,"[1, 9]"
8606,"[5, 7]"
8607,[9]
8609,[5]
8611,"[2, 10]"
8612,[4]
8613,"[9, 10]"
8614,[1]
8615,"[5, 10]"
8617,"[2, 4]"
8618,"[5, 10]"
8621,"[4, 5]"
8622,[5]
8623,"[5, 11]"
8624,[6]
8625,[10]
8626,[9]
8627,"[10, 11]"
8628,[10]
8629,"[2, 3]"
8630,"[3, 6]"
8631,"[1, 2]"
8633,[10]
8634,[8]
8635,[6]
8636,"[6, 9]"
8637,"[5, 10]"
8638,[10]
8639,"[3, 8]"
8640,"[5, 9]"
8641,"[6, 8]"
8642,"[9, 10]"
8643,"[4, 10]"
8644,"[4, 5]"
8645,"[5, 11]"
8646,[5]
8647,"[3, 5]"
8648,"[5, 10]"
8649,[4]
8650,"[6, 10]"
8651,"[6, 10]"
8652,"[2, 3]"
8653,[]
8654,"[5, 6]"
8655,[2]
8656,"[2, 5]"
8657,"[5, 6]"
8658,[]
8659,[4]
8660,[4]
8661,[10]
8662,"[4, 6]"
8663,"[2, 4]"
8665,[5]
8668,[1]
8670,[6]
8672,"[4, 6]"
8673,"[5, 10]"
8674,[5]
8675,"[4, 10]"
8676,"[2, 3]"
8677,"[5, 9]"
8679,"[1, 6]"
8680,"[5, 11]"
8681,[]
8682,"[10, 11]"
8683,"[2, 3]"
8684,[]
8687,"[2, 5]"
8688,"[1, 2]"
8689,"[4, 6]"
8691,"[6, 11]"
8692,[2]
8693,[10]
8694,[3]
8695,[9]
8696,[10]
8697,[4]
8698,"[10, 11]"
8699,"[10, 11]"
8700,"[2, 10]"
8701,[11]
8702,[11]
8703,"[2, 5]"
8704,"[10, 11]"
8705,[2]
8708,[10]
8709,"[5, 11]"
8710,"[5, 6]"
8711,"[4, 10]"
8712,"[10, 11]"
8713,[5]
8714,"[5, 10, 11]"
8715,"[6, 10]"
8716,[2]
8718,"[5, 6]"
8719,"[5, 6]"
8720,"[1, 2]"
8721,"[4, 9]"
8722,[6]
8723,[9]
8724,[5]
8725,[2]
8726,[1]
8727,[10]
8728,[4]
8729,[3]
8730,"[5, 10]"
8731,[9]
8732,"[10, 11]"
8733,[1]
8734,[10]
8735,[10]
8736,"[2, 10]"
8738,"[10, 11]"
8740,[9]
8742,"[10, 11]"
8743,"[10, 11]"
8745,[5]
8746,[6]
8748,"[2, 5]"
8749,"[2, 10]"
8750,[10]
8751,[11]
8752,"[10, 11]"
8754,[]
8755,"[9, 10]"
8756,[10]
8758,"[9, 10]"
8759,[3]
8760,"[9, 10]"
8762,"[2, 3]"
8763,"[5, 11]"
8764,[10]
8765,[5]
8768,"[2, 9]"
8770,"[5, 11]"
8771,"[5, 6]"
8772,"[5, 6]"
8773,"[5, 11]"
8774,"[4, 6]"
8775,[]
8776,"[1, 2]"
8777,"[4, 6]"
8779,"[10, 11]"
8780,"[3, 9]"
8781,"[5, 11]"
8782,"[3, 10]"
8786,"[6, 10]"
8787,"[1, 2]"
8788,"[5, 10]"
8789,"[2, 10]"
8790,[11]
8792,[2]
8793,"[10, 11]"
8795,"[5, 9]"
8796,[2]
8797,[5]
8798,"[2, 9]"
8799,[4]
8800,[2]
8801,[6]
8802,"[6, 11]"
8803,"[2, 10]"
8804,"[5, 6]"
8805,[5]
8806,"[10, 11]"
8807,"[4, 10]"
8808,"[4, 10]"
8809,"[4, 10]"
8810,"[10, 11]"
8811,"[2, 5]"
8812,"[5, 10]"
8813,"[4, 5]"
8814,[6]
8815,[6]
8816,"[6, 11]"
8817,"[2, 4]"
8818,"[10, 11]"
8819,"[2, 9]"
8820,[10]
8821,"[2, 5]"
8822,[2]
8823,"[5, 6]"
8824,"[4, 6]"
8825,"[6, 9]"
8826,[]
8827,[10]
8828,"[10, 11]"
8829,"[1, 2]"
8830,[2]
8831,"[10, 11]"
8832,"[10, 11]"
8833,[6]
8834,"[5, 6]"
8835,"[2, 10]"
8836,[10]
8837,[10]
8838,[10]
8839,[10]
8841,[2]
8842,[10]
8843,[10]
8845,"[3, 5]"
8846,"[2, 11]"
8847,[9]
8848,[2]
8849,[11]
8850,[11]
8851,"[5, 6]"
8852,[10]
8853,[1]
8854,"[5, 9]"
8855,[2]
8857,"[2, 10]"
8858,[]
8859,"[10, 11]"
8861,[4]
8862,"[5, 11]"
8864,"[2, 6]"
8865,"[5, 10]"
8868,"[5, 10]"
8869,[10]
8870,[10]
8871,[10]
8873,[10]
8874,"[3, 5]"
8875,[]
8877,[5]
8878,"[4, 5]"
8879,"[4, 9]"
8881,[10]
8882,[10]
8883,"[10, 11]"
8884,[]
8885,[10]
8886,"[5, 10]"
8890,"[2, 10]"
8892,[10]
8893,"[4, 8]"
8894,"[2, 3]"
8895,[3]
8896,"[5, 7]"
8901,[10]
8903,[10]
8904,"[2, 4]"
8905,"[2, 4]"
8906,"[7, 10]"
8907,"[5, 6]"
8908,"[10, 11]"
8909,[10]
8910,[5]
8911,[2]
8912,[2]
8913,[]
8914,[4]
8915,[10]
8916,[2]
8917,[2]
8918,"[10, 11]"
8919,"[5, 10, 11]"
8920,"[7, 10]"
8921,"[4, 10]"
8922,"[1, 10]"
8923,[6]
8924,[10]
8925,"[2, 10]"
8926,[]
8927,[9]
8928,"[4, 11]"
8929,[6]
8930,"[4, 5]"
8931,[5]
8932,[9]
8933,"[9, 10]"
8934,"[5, 11]"
8935,[9]
8936,[10]
8937,[9]
8938,"[1, 10]"
8939,[10]
8940,[9]
8941,[8]
8942,[2]
8943,[6]
8944,[2]
8945,"[9, 10]"
8946,"[10, 11]"
8947,[]
8948,[10]
8949,[9]
8950,[2]
8951,[10]
8952,"[6, 10]"
8953,[9]
8954,"[10, 11]"
8955,"[6, 11]"
8956,[]
8958,[10]
8959,"[2, 5]"
8960,[10]
8962,[6]
8965,[10]
8966,[10]
8967,"[4, 6]"
8968,[9]
8969,"[1, 9]"
8970,[2]
8971,"[3, 10]"
8972,"[2, 10]"
8973,[10]
8974,"[4, 6]"
8975,"[5, 9]"
8976,[9]
8977,"[2, 5]"
8978,[1]
8980,[10]
8982,[10]
8983,"[5, 6]"
8985,"[4, 5]"
8986,"[2, 5]"
8988,"[4, 5]"
8991,[6]
8992,"[4, 5]"
8993,[1]
8994,[2]
8995,"[3, 6]"
8996,"[3, 5]"
8997,[5]
8998,[10]
8999,[]
9000,"[2, 5]"
9002,[1]
9004,[10]
9006,[11]
9007,"[7, 8]"
9009,"[10, 11]"
9010,[6]
9012,[11]
9013,[11]
9014,"[2, 5]"
9015,"[10, 11]"
9016,"[10, 11]"
9017,"[10, 11]"
9018,[11]
9020,"[10, 11]"
9022,[2]
9023,[11]
9025,"[5, 10]"
9026,"[10, 11]"
9027,"[7, 11]"
9028,[11]
9029,[2]
9032,"[1, 2]"
9033,"[1, 2]"
9034,"[10, 11]"
9036,"[10, 11]"
9038,"[1, 2]"
9040,[10]
9041,"[10, 11]"
9043,[10]
9046,"[10, 11]"
9047,"[10, 11]"
9048,"[10, 11]"
9049,"[4, 6]"
9050,[11]
9051,"[10, 11]"
9052,[11]
9053,"[2, 11]"
9054,"[10, 11]"
9055,"[10, 11]"
9056,"[2, 3]"
9057,"[10, 11]"
9058,[2]
9059,"[10, 11]"
9060,"[6, 10]"
9062,"[10, 11]"
9064,"[10, 11]"
9065,"[10, 11]"
9066,[10]
9067,[10]
9069,[2]
9070,"[10, 11]"
9071,"[10, 11]"
9073,[10]
9074,[6]
9075,"[10, 11]"
9076,[2]
9077,"[10, 11]"
9078,"[10, 11]"
9079,[5]
9080,[11]
9081,[11]
9082,"[4, 6]"
9083,"[10, 11]"
9084,"[10, 11]"
9087,[10]
9088,"[10, 11]"
9089,"[9, 11]"
9090,"[10, 11]"
9091,"[2, 3]"
9092,[10]
9093,"[5, 10]"
9094,"[10, 11]"
9095,"[10, 11]"
9096,[10]
9097,"[10, 11]"
9098,[6]
9099,[11]
9101,"[1, 11]"
9104,"[10, 11]"
9105,"[2, 10]"
9106,"[9, 10]"
9107,[10]
9108,"[5, 11]"
9109,"[5, 11]"
9110,[9]
9111,[10]
9113,"[10, 11]"
9114,"[10, 11]"
9115,[2]
9116,"[2, 5]"
9117,"[9, 10]"
9118,[2]
9119,[10]
9120,"[2, 11]"
9121,[11]
9122,"[2, 11]"
9123,[11]
9124,"[10, 11]"
9125,"[10, 11]"
9126,[10]
9128,"[6, 7]"
9129,[11]
9130,"[10, 11]"
9131,[2]
9132,[10]
9133,[10]
9135,"[2, 11]"
9137,[10]
9138,[1]
9139,"[2, 10]"
9140,"[10, 11]"
9141,"[2, 11]"
9143,[10]
9144,[10]
9146,"[4, 6]"
9147,"[1, 9]"
9148,[4]
9151,[10]
9153,"[2, 5]"
9154,[10]
9155,[10]
9156,[]
9157,[10]
9158,"[4, 6]"
9159,[2]
9161,"[10, 11]"
9163,"[7, 10]"
9164,[4]
9165,"[5, 11]"
9166,"[2, 10]"
9167,"[10, 11]"
9168,[4]
9169,"[5, 11]"
9170,"[5, 6]"
9171,[11]
9174,[9]
9175,[11]
9176,[10]
9178,[2]
9179,"[2, 10]"
9180,[11]
9181,"[5, 10]"
9182,[11]
9183,"[5, 11]"
9185,[5]
9187,"[10, 11]"
9188,[10]
9190,[11]
9191,[10]
9192,[5]
9194,"[5, 11]"
9196,[5]
9197,[2]
9198,[10]
9201,"[4, 10]"
9202,"[10, 11]"
9203,"[2, 10]"
9204,[1]
9205,[1]
9206,"[2, 10]"
9207,[10]
9208,"[4, 10]"
9209,"[2, 4]"
9210,"[2, 4]"
9211,"[3, 5]"
9212,"[5, 6]"
9215,[9]
9216,[]
9219,"[10, 11]"
9220,[11]
9221,[5]
9222,[4]
9224,"[10, 11]"
9226,"[2, 10]"
9227,"[5, 10]"
9228,[2]
9229,[6]
9230,"[2, 5]"
9231,"[5, 10]"
9232,[10]
9234,"[4, 11]"
9235,"[4, 11]"
9236,"[4, 6, 11]"
9237,[10]
9238,[10]
9239,"[2, 5]"
9240,"[10, 11]"
9242,[4]
9243,[2]
9245,[10]
9246,"[2, 10]"
9247,"[1, 10]"
9248,"[2, 10]"
9249,[4]
9250,"[2, 4]"
9251,"[10, 11]"
9252,[6]
9253,[10]
9254,[]
9255,[9]
9256,[10]
9257,"[6, 10]"
9258,[10]
9259,[10]
9263,[2]
9264,[11]
9265,"[2, 5]"
9266,[10]
9267,[10]
9268,"[4, 11]"
9269,[10]
9270,[4]
9271,"[10, 11]"
9272,[10]
9273,[10]
9274,"[4, 6]"
9276,[6]
9277,[2]
9278,"[5, 6]"
9279,"[5, 10]"
9280,"[4, 10]"
9281,[4]
9282,"[10, 11]"
9283,"[3, 9]"
9285,[2]
9286,[10]
9287,"[1, 2]"
9288,"[4, 7]"
9289,[5]
9291,[4]
9292,[10]
9293,"[7, 11]"
9294,[11]
9295,"[2, 4]"
9296,"[10, 11]"
9297,[10]
9298,"[2, 10]"
9299,[10]
9300,[7]
9301,[10]
9302,"[2, 11]"
9303,[11]
9304,"[4, 6]"
9305,"[7, 10]"
9306,[6]
9307,[11]
9308,"[10, 11]"
9309,[10]
9310,[10]
9312,"[10, 11]"
9313,[2]
9314,"[4, 5]"
9317,"[7, 10]"
9318,[10]
9319,[10]
9320,[]
9321,[2]
9322,[10]
9323,"[10, 11]"
9325,[2]
9326,[9]
9327,[10]
9328,"[2, 9]"
9329,"[4, 11]"
9330,"[7, 10]"
9331,"[5, 11]"
9332,"[2, 10]"
9333,[4]
9334,"[2, 5]"
9335,"[5, 11]"
9336,[9]
9337,[9]
9338,"[2, 5]"
9344,[3]
9345,"[2, 10]"
9347,[5]
9348,[]
9349,"[4, 6]"
9350,[10]
9351,[10]
9352,[10]
9353,[10]
9354,"[10, 11]"
9355,[10]
9357,"[9, 10]"
9358,"[10, 11]"
9359,"[10, 11]"
9361,"[7, 10]"
9362,"[10, 11]"
9363,"[7, 10]"
9364,[5]
9365,[10]
9366,[2]
9367,[]
9370,[10]
9371,"[2, 10]"
9373,[10]
9374,"[4, 10]"
9375,[11]
9376,[]
9377,[10]
9378,"[4, 10]"
9380,"[3, 4]"
9382,"[7, 10]"
9383,[2]
9384,"[2, 5]"
9385,"[5, 10]"
9386,[10]
9388,[11]
9389,"[3, 5]"
9393,"[10, 11]"
9395,"[4, 10]"
9396,"[2, 9]"
9399,[10]
9402,"[10, 11]"
9403,"[10, 11]"
9404,"[6, 11]"
9405,"[10, 11]"
9406,"[1, 2]"
9407,[10]
9409,[2]
9410,"[10, 11]"
9411,"[4, 10]"
9413,"[10, 11]"
9416,"[5, 10]"
9417,[10]
9420,"[2, 10]"
9421,"[5, 11]"
9422,[10]
9424,[5]
9425,[10]
9426,"[10, 11]"
9428,"[5, 11]"
9429,"[10, 11]"
9430,[2]
9431,[10]
9433,"[1, 3]"
9434,"[3, 9]"
9436,"[1, 2]"
9437,[2]
9438,"[2, 5]"
9440,[9]
9441,"[3, 4]"
9445,[10]
9446,[9]
9447,"[2, 4]"
9448,"[4, 10]"
9449,[4]
9450,"[7, 9]"
9451,[4]
9453,[2]
9454,"[4, 5]"
9455,"[5, 10]"
9456,[10]
9457,[10]
9459,"[2, 10]"
9460,"[10, 11]"
9461,[2]
9463,[10]
9464,[5]
9465,[4]
9466,[10]
9467,"[9, 11]"
9468,"[2, 9]"
9469,"[4, 10]"
9470,[10]
9471,"[9, 10]"
9472,[10]
9474,[6]
9475,[2]
9478,"[4, 10]"
9479,[]
9480,[4]
9481,"[10, 11]"
9483,"[5, 10]"
9484,"[3, 5, 11]"
9486,"[1, 2]"
9487,[]
9488,[10]
9489,[10]
9490,"[1, 2]"
9491,[10]
9492,"[5, 10]"
9493,"[5, 11]"
9494,[]
9495,"[1, 2]"
9496,"[5, 11]"
9497,"[2, 9]"
9498,[10]
9499,"[1, 9]"
9500,"[8, 10]"
9501,"[2, 3]"
9502,"[5, 10]"
9503,"[4, 9]"
9504,[5]
9505,"[3, 6]"
9506,"[10, 11]"
9508,[9]
9509,"[10, 11]"
9510,[]
9511,[10]
9512,[10]
9513,"[5, 9]"
9514,[5]
9515,"[10, 11]"
9516,"[4, 5]"
9517,[1]
9518,[10]
9519,[10]
9520,[10]
9521,"[3, 10]"
9522,"[1, 2]"
9523,[]
9524,"[5, 11]"
9528,"[4, 7]"
9529,[2]
9530,[2]
9531,[10]
9534,[4]
9535,"[5, 11]"
9536,"[10, 11]"
9537,[10]
9538,[]
9539,"[5, 11]"
9540,"[5, 10]"
9543,[2]
9545,[2]
9546,[6]
9548,[10]
9549,[11]
9552,"[2, 5]"
9553,[6]
9554,"[10, 11]"
9555,"[4, 6]"
9556,[10]
9559,"[10, 11]"
9560,[6]
9561,[10]
9562,"[10, 11]"
9564,[]
9565,"[10, 11]"
9566,"[2, 5]"
9567,"[7, 11]"
9568,"[10, 11]"
9573,"[9, 11]"
9574,[10]
9575,"[3, 4]"
9576,"[2, 4]"
9578,[5]
9580,"[9, 10]"
9582,"[2, 4]"
9583,[9]
9584,[4]
9585,"[4, 6]"
9586,"[4, 10]"
9588,[6]
9589,[9]
9592,"[6, 11]"
9593,"[5, 6]"
9594,"[6, 10]"
9595,"[5, 6]"
9596,"[4, 9]"
9597,[4]
9600,"[4, 6]"
9601,[10]
9602,"[9, 10]"
9604,[6]
9605,"[10, 11]"
9606,[]
9607,"[4, 6]"
9608,"[2, 5]"
9610,"[2, 5]"
9611,"[4, 6]"
9613,"[4, 11]"
9614,"[10, 11]"
9616,"[5, 11]"
9617,"[5, 11]"
9618,"[4, 6]"
9619,[10]
9621,[5]
9622,"[5, 6]"
9623,"[5, 6]"
9624,"[3, 9]"
9625,[4]
9630,"[3, 6]"
9631,"[2, 5]"
9632,"[2, 6]"
9633,[2]
9634,[4]
9635,"[1, 9]"
9636,[2]
9637,"[3, 9]"
9638,[10]
9640,"[4, 10]"
9641,"[3, 10]"
9642,"[10, 11]"
9643,"[5, 9]"
9644,[11]
9645,"[6, 10]"
9646,[3]
9648,"[2, 5]"
9650,[2]
9651,[10]
9652,"[4, 10]"
9653,"[5, 10]"
9654,[4]
9657,[2]
9658,"[2, 9]"
9659,[10]
9660,"[4, 10]"
9661,"[10, 11]"
9666,"[3, 6, 10]"
9667,[10]
9668,[10]
9669,"[4, 6]"
9671,"[2, 3]"
9672,"[4, 6]"
9673,[10]
9675,"[10, 11]"
9676,"[3, 6]"
9677,"[2, 5]"
9678,"[5, 11]"
9679,"[4, 6]"
9681,"[5, 10]"
9682,"[4, 6]"
9684,"[4, 10]"
9685,[]
9686,[10]
9688,"[5, 11]"
9689,"[5, 6]"
9690,[]
9691,[10]
9692,"[10, 11]"
9695,"[6, 11]"
9696,"[8, 10]"
9698,"[10, 11]"
9699,[6]
9701,[9]
9702,[3]
9703,[10]
9705,[5]
9707,[10]
9708,[10]
9711,[10]
9712,[10]
9714,"[10, 11]"
9715,"[6, 11]"
9716,"[4, 6]"
9717,"[10, 11]"
9718,[11]
9720,"[10, 11]"
9722,"[2, 10]"
9723,[10]
9724,"[10, 11]"
9725,[10]
9726,[11]
9727,"[10, 11]"
9728,[10]
9729,"[2, 3]"
9730,[5]
9731,"[10, 11]"
9732,"[4, 5]"
9733,[4]
9734,"[1, 9]"
9736,[6]
9737,[10]
9738,"[10, 11]"
9739,"[6, 11]"
9740,"[2, 5]"
9741,"[9, 10]"
9744,"[4, 10]"
9745,"[6, 11]"
9746,"[10, 11]"
9747,[10]
9748,"[2, 10]"
9749,"[5, 11]"
9750,[10]
9751,[10]
9752,[10]
9753,"[2, 9]"
9755,[10]
9756,[10]
9757,[7]
9758,"[5, 7]"
9759,[7]
9760,"[10, 11]"
9761,"[7, 10]"
9762,[10]
9763,"[2, 4]"
9764,"[2, 5]"
9765,"[2, 7]"
9766,[11]
9767,"[10, 11]"
9768,[5]
9769,[2]
9770,"[4, 6]"
9771,"[5, 9]"
9772,"[3, 6]"
9773,[2]
9774,[7]
9775,[5]
9776,[10]
9778,"[5, 10]"
9779,[2]
9780,[6]
9781,[2]
9782,[1]
9783,"[3, 5]"
9784,"[10, 11]"
9785,"[2, 11]"
9786,[11]
9787,"[2, 10]"
9788,[10]
9789,"[3, 6]"
9791,"[4, 5]"
9792,"[5, 10]"
9793,[10]
9794,"[6, 10]"
9795,"[4, 9]"
9796,[11]
9797,"[2, 9]"
9798,"[5, 9]"
9799,"[5, 6, 11]"
9800,[10]
9801,"[1, 9]"
9802,"[4, 5]"
9803,"[2, 10]"
9804,"[6, 10]"
9806,"[1, 2]"
9807,[5]
9808,[10]
9809,"[3, 8]"
9810,"[3, 10]"
9811,"[6, 10]"
9812,"[10, 11]"
9814,"[2, 8]"
9815,[10]
9816,"[10, 11]"
9817,[9]
9818,[2]
9819,"[6, 10]"
9820,"[9, 10]"
9821,[9]
9822,"[4, 10]"
9823,"[2, 4]"
9824,"[4, 6]"
9825,"[10, 11]"
9826,[11]
9827,"[5, 6, 9]"
9828,"[9, 10]"
9829,[10]
9833,[6]
9834,[6]
9836,[6]
9837,[4]
9838,[3]
9839,"[9, 10]"
9840,[1]
9842,"[5, 11]"
9844,[1]
9845,[9]
9846,[6]
9847,"[1, 2]"
9848,"[4, 9]"
9849,"[6, 11]"
9850,"[1, 9]"
9851,"[5, 10]"
9852,"[6, 11]"
9853,[1]
9854,"[1, 9]"
9855,[8]
9857,[6]
9859,[9]
9860,[4]
9863,[9]
9864,"[3, 4]"
9866,"[10, 11]"
9867,"[2, 5]"
9868,"[2, 3]"
9870,[2]
9871,[6]
9872,"[9, 11]"
9874,"[5, 9]"
9875,"[9, 10]"
9876,[10]
9877,[10]
9878,"[2, 4]"
9879,"[6, 9]"
9880,[6]
9881,[5]
9883,[]
9884,"[4, 5]"
9885,"[4, 11]"
9886,"[2, 5]"
9888,"[5, 10]"
9889,"[5, 10]"
9890,[6]
9891,[10]
9892,[2]
9894,"[9, 10]"
9895,"[3, 5]"
9896,[5]
9898,[10]
9899,"[6, 9]"
9900,[6]
9901,"[2, 10]"
9903,[10]
9904,"[2, 5]"
9906,[2]
9907,"[2, 5]"
9908,"[5, 10]"
9911,[11]
9913,"[6, 10, 11]"
9914,"[2, 6]"
9917,"[4, 9]"
9918,[2]
9919,[6]
9920,"[2, 5]"
9923,[4]
9925,"[2, 9]"
9926,"[6, 9]"
9927,"[6, 9]"
9929,"[3, 9]"
9931,"[2, 5]"
9932,"[5, 9]"
9933,[3]
9934,"[6, 10]"
9936,"[10, 11]"
9937,[10]
9938,[]
9939,[9]
9940,[5]
9941,[6]
9942,"[5, 10]"
9943,[9]
9944,[9]
9945,"[4, 5]"
9946,[9]
9947,[10]
9949,"[2, 4]"
9950,[9]
9953,[10]
9955,[3]
9956,[10]
9957,[5]
9958,"[10, 11]"
9959,"[2, 3]"
9961,[5]
9962,[5]
9963,[6]
9964,"[5, 10]"
9965,"[9, 10]"
9966,[1]
9967,"[5, 9]"
9968,[6]
9969,[2]
9970,"[3, 5]"
9972,"[9, 10]"
9973,"[9, 10]"
9975,[9]
9977,[9]
9978,"[5, 9]"
9979,[6]
9981,[6]
9983,"[10, 11]"
9985,"[2, 9]"
9989,"[2, 3]"
9990,"[2, 5]"
9991,"[9, 10]"
9992,"[6, 11]"
9993,"[5, 11]"
9994,"[2, 5, 6]"
9995,"[5, 11]"
9996,[11]
9998,[4]
9999,[6]
10000,"[5, 11]"
10001,[2]
10002,[5]
10003,[10]
10004,"[4, 9]"
10005,[10]
10007,"[5, 9]"
10008,[10]
10009,"[2, 9]"
10011,"[5, 11]"
10012,"[5, 9]"
10013,[6]
10014,"[5, 6]"
10015,[6]
10016,"[3, 4]"
10017,[11]
10022,[4]
10023,"[1, 5]"
10026,[6]
10027,"[6, 11]"
10029,[6]
10032,"[4, 6]"
10033,"[3, 4]"
10036,[6]
10037,[6]
10038,[6]
10039,[6]
10040,"[5, 6]"
10041,"[5, 6]"
10042,"[4, 11]"
10043,[6]
10044,"[4, 6]"
10045,[6]
10046,[6]
10047,[6]
10048,[6]
10049,"[4, 5]"
10050,"[2, 5]"
10051,"[5, 6]"
10052,[5]
10053,"[3, 5]"
10054,[3]
10055,"[4, 6]"
10056,"[4, 6]"
10057,"[5, 6]"
10058,"[5, 9]"
10059,"[4, 6]"
10060,"[2, 3]"
10061,[2]
10062,[6]
10063,[6]
10064,[6]
10065,[6]
10066,[1]
10067,"[5, 6]"
10068,[10]
10069,"[2, 8, 9]"
10070,"[2, 5]"
10071,[11]
10072,[2]
10073,[11]
10074,"[2, 3]"
10075,"[2, 3]"
10076,"[2, 5]"
10077,"[2, 5]"
10078,"[2, 5]"
10079,[9]
10080,"[5, 10]"
10081,"[2, 5]"
10083,"[6, 11]"
10084,[2]
10085,"[2, 4]"
10086,"[2, 3]"
10087,"[5, 6]"
10088,"[5, 11]"
10089,"[2, 4]"
10090,[5]
10091,[11]
10092,"[3, 4]"
10093,"[5, 11]"
10094,[10]
10095,[2]
10096,[11]
10097,"[2, 11]"
10098,"[3, 4]"
10099,"[5, 6]"
10100,"[5, 11]"
10101,"[5, 10]"
10102,"[3, 5]"
10103,"[5, 6]"
10104,"[5, 6]"
10105,[6]
10106,[11]
10107,[4]
10108,"[4, 6]"
10109,"[4, 6]"
10110,[10]
10111,[10]
10112,"[3, 4]"
10113,[5]
10114,[4]
10115,"[2, 5]"
10116,"[6, 11]"
10117,"[5, 11]"
10118,"[8, 9]"
10119,"[6, 10]"
10120,[2]
10121,"[5, 11]"
10122,"[3, 5]"
10123,"[2, 3]"
10124,"[2, 5]"
10125,"[5, 6, 10]"
10126,"[6, 10]"
10127,"[6, 10]"
10128,"[5, 10]"
10129,"[2, 3]"
10130,"[5, 11]"
10131,"[5, 6]"
10132,"[2, 5]"
10133,[10]
10134,"[1, 2]"
10135,"[6, 11]"
10136,"[5, 9]"
10137,"[4, 6]"
10138,"[6, 10]"
10139,"[5, 6]"
10140,"[5, 6]"
10141,"[5, 10]"
10142,"[6, 10]"
10143,"[2, 11]"
10144,"[2, 5]"
10145,"[4, 5]"
10146,[5]
10147,[2]
10148,[5]
10149,[6]
10150,"[6, 11]"
10151,"[2, 6]"
10152,[6]
10153,"[1, 2]"
10154,"[5, 11]"
10155,"[6, 11]"
10156,"[2, 3]"
10157,"[5, 11]"
10158,[10]
10159,"[5, 6]"
10160,"[2, 6]"
10161,"[4, 6]"
10162,[2]
10163,"[5, 11]"
10164,"[4, 5]"
10165,[5]
10166,[10]
10167,"[2, 11]"
10168,[1]
10169,"[2, 10]"
10170,"[5, 6]"
10171,"[10, 11]"
10172,[11]
10173,[6]
10174,[10]
10175,"[2, 3]"
10176,[3]
10177,[5]
10178,"[2, 10]"
10179,[10]
10180,"[2, 4]"
10181,"[10, 11]"
10182,[2]
10183,"[5, 11]"
10184,[6]
10185,"[5, 10]"
10186,[5]
10187,[2]
10188,"[5, 11]"
10189,"[2, 5]"
10190,"[5, 11]"
10191,[2]
10192,"[2, 5]"
10193,"[2, 10]"
10194,"[4, 9]"
10195,"[3, 10]"
10196,[5]
10197,"[2, 9]"
10198,[3]
10199,"[2, 3]"
10200,[6]
10201,[6]
10202,[6]
10203,"[2, 3]"
10204,"[5, 10]"
10205,[10]
10206,"[5, 10]"
10207,[5]
10208,[10]
10209,[2]
10210,"[2, 3]"
10211,"[2, 3]"
10212,[10]
10213,"[2, 4]"
10214,[10]
10215,[2]
10216,"[5, 11]"
10217,[6]
10218,"[2, 4]"
10219,"[5, 11]"
10220,"[5, 10]"
10221,"[2, 4]"
10222,"[6, 10]"
